sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
57,0.7333984375,-0.699462890625,0.0302734375,-2.2061068702290076,-0.3435114503816794,-0.33587786259541985
58,0.736083984375,-0.70166015625,0.03759765625,-2.1755725190839694,0.19083969465648856,-0.2748091603053435
59,0.73828125,-0.70068359375,0.03076171875,-2.351145038167939,-0.015267175572519083,-0.1984732824427481
60,0.735595703125,-0.701416015625,0.0322265625,-2.427480916030534,0.007633587786259542,-0.2366412213740458
61,0.7333984375,-0.703369140625,0.036376953125,-2.2519083969465647,0.022900763358778626,-0.3816793893129771
62,0.733642578125,-0.703369140625,0.02783203125,-2.351145038167939,-0.06870229007633588,-0.4732824427480916
63,0.736083984375,-0.70068359375,0.0361328125,-2.1374045801526718,-0.1984732824427481,-0.1450381679389313
64,0.735107421875,-0.70166015625,0.03662109375,-2.366412213740458,0.19083969465648856,-0.31297709923664124
65,0.734130859375,-0.69580078125,0.028076171875,-2.1297709923664123,0.10687022900763359,-0.3053435114503817
66,0.736328125,-0.704345703125,0.034423828125,-2.351145038167939,-0.06870229007633588,-0.2366412213740458
67,0.7333984375,-0.701904296875,0.02880859375,-2.099236641221374,0.0916030534351145,-0.16030534351145037
68,0.737548828125,-0.701904296875,0.03076171875,-2.2442748091603053,0.2366412213740458,-0.3816793893129771
69,0.73681640625,-0.697509765625,0.03955078125,-2.068702290076336,0.08396946564885496,-0.5114503816793893
70,0.732666015625,-0.702392578125,0.03125,-2.49618320610687,0.1984732824427481,-0.4351145038167939
71,0.73095703125,-0.706787109375,0.030029296875,-2.183206106870229,-0.16030534351145037,-0.29770992366412213
72,0.731201171875,-0.699951171875,0.03271484375,-2.0839694656488548,0.06870229007633588,-0.32061068702290074
73,0.73388671875,-0.701904296875,0.031005859375,-2.198473282442748,0.06870229007633588,-0.3816793893129771
74,0.734130859375,-0.69970703125,0.027099609375,-2.0763358778625953,0.04580152671755725,-0.40458015267175573
75,0.73095703125,-0.7001953125,0.02978515625,-2.2213740458015265,0.25190839694656486,-0.2595419847328244
76,0.734130859375,-0.69873046875,0.03515625,-2.213740458015267,-0.1297709923664122,-0.22137404580152673
77,0.7353515625,-0.703125,0.031005859375,-1.9465648854961832,0.17557251908396945,-0.5725190839694656
78,0.734619140625,-0.702392578125,0.032958984375,-2.2519083969465647,0.32061068702290074,-0.35877862595419846
79,0.73388671875,-0.701416015625,0.033935546875,-2.3282442748091605,0.0,-0.061068702290076333
80,0.734375,-0.702880859375,0.0458984375,-2.435114503816794,-0.015267175572519083,-0.3435114503816794
81,0.730224609375,-0.7041015625,0.033935546875,-1.7557251908396947,0.09923664122137404,-0.20610687022900764
82,0.736328125,-0.7021484375,0.031982421875,-2.099236641221374,-0.022900763358778626,-0.31297709923664124
83,0.736083984375,-0.700439453125,0.036865234375,-1.9465648854961832,-0.1984732824427481,-0.37404580152671757
84,0.733642578125,-0.6982421875,0.031005859375,-2.0610687022900764,0.12213740458015267,-0.1297709923664122
85,0.73291015625,-0.70361328125,0.030029296875,-1.984732824427481,0.13740458015267176,-0.4351145038167939
86,0.732666015625,-0.702392578125,0.028564453125,-2.0916030534351147,-0.015267175572519083,-0.22900763358778625
87,0.734130859375,-0.703857421875,0.0302734375,-2.114503816793893,-0.15267175572519084,-0.08396946564885496
88,0.73291015625,-0.699462890625,0.03271484375,-2.0763358778625953,0.0,-0.2824427480916031
89,0.732177734375,-0.697265625,0.03515625,-2.198473282442748,0.0,-0.32061068702290074
90,0.731201171875,-0.702392578125,0.033447265625,-2.2900763358778624,0.15267175572519084,-0.32061068702290074
91,0.736572265625,-0.699951171875,0.036865234375,-1.9618320610687023,0.15267175572519084,-0.2824427480916031
92,0.731201171875,-0.698974609375,0.030029296875,-2.068702290076336,0.0,-0.29770992366412213
93,0.734619140625,-0.703125,0.033203125,-2.1908396946564888,0.12213740458015267,0.05343511450381679
94,0.735595703125,-0.698974609375,0.032958984375,-2.122137404580153,-0.24427480916030533,-0.3893129770992366
95,0.736083984375,-0.693603515625,0.03271484375,-2.0229007633587788,0.06870229007633588,-0.366412213740458
96,0.73876953125,-0.69970703125,0.03271484375,-2.145038167938931,-0.09923664122137404,-0.35877862595419846
97,0.730712890625,-0.700439453125,0.032470703125,-2.0916030534351147,0.03816793893129771,-0.33587786259541985
98,0.7314453125,-0.700927734375,0.027099609375,-2.145038167938931,0.015267175572519083,-0.29770992366412213
99,0.732421875,-0.70263671875,0.026123046875,-2.053435114503817,0.022900763358778626,-0.3282442748091603
100,0.733642578125,-0.69970703125,0.035400390625,-2.1297709923664123,0.09923664122137404,-0.37404580152671757
101,0.73583984375,-0.703369140625,0.03076171875,-2.0916030534351147,0.06870229007633588,-0.24427480916030533
102,0.73828125,-0.702392578125,0.031494140625,-2.1526717557251906,-0.21374045801526717,-0.33587786259541985
103,0.7333984375,-0.701171875,0.030517578125,-1.9083969465648856,0.030534351145038167,-0.5801526717557252
104,0.734619140625,-0.702392578125,0.032958984375,-1.9541984732824427,0.061068702290076333,-0.16793893129770993
105,0.734130859375,-0.698974609375,0.033935546875,-2.068702290076336,-0.07633587786259542,-0.25190839694656486
106,0.728515625,-0.698486328125,0.037109375,-1.8244274809160306,0.022900763358778626,-0.32061068702290074
